variant_id,T_K,I_peak,width,S_peak,kappa1,collapse_rmse
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,12,25,7.58944959696181,0.0809924112591753,3.77811552093719,0.314699255531593
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,14,30,7.60126970671822,0.125530790084027,NaN,0.379761423700466
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,16,30,7.64528156331271,0.103900666809646,NaN,0.356736927705944
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,18,30,7.40068234592266,0.090491434592689,NaN,0.349258090914485
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,20,30,7.44628935345436,0.0804360618787174,NaN,0.406587084585258
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,22,25,7.19238059895516,0.0470319560319417,1.45879690356376,0.224482171682168
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,24,25,6.76709591522856,0.0534369245979022,0.100477888983971,0.386559481118342
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,26,20,6.16925405449728,0.0328736899923051,2.12618783304034,0.406347938079838
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,28,20,5.61354498833746,0.0462659949690635,NaN,0.391095891099999
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,30,15,5.51684023494123,0.0629678323074166,NaN,0.598718095179518
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,32,45,5.58735278841876,0.000407893235302735,NaN,2.97435613238753
ip_dsdi_peak__w_rms__sp_local_avg__sc_asymmetric,34,25,2.35481370000717,0.00030952965965063,NaN,1.46120644038956
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,4,25,8.06244370347118,0.118798584194838,2.09735027063312,0.605521821298951
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,6,25,8.00603915807115,0.122264267325776,1.87822050897285,0.488851446232062
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,8,25,7.85061460579741,0.118851761632771,1.48746951943526,0.331344058085965
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,10,25,7.73708119613796,0.101822896954594,2.68333617149652,0.322810677373544
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,12,25,7.58944959696181,0.0788304623579251,2.76798756880717,0.537001051806865
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,14,30,7.60126970671822,0.124701192359837,0.629279061260088,2.19632377725431
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,16,30,7.64528156331271,0.099398653953913,0.56510249244669,2.17352595189366
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,18,30,7.40068234592266,0.0864861551912553,1.50010157453602,16.3986091317872
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,20,30,7.44628935345436,0.0814300845096031,0.413442783183491,2.18322146505573
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,22,25,7.19238059895516,0.0430961878264001,1.91845392350803,0.148775365658553
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,24,25,6.76709591522856,0.0500748615139096,0.935385978500302,0.426745060819127
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,26,20,6.16925405449728,0.0247766959738057,2.65336370623964,0.697350792817514
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,28,20,5.61354498833746,0.0428984469542497,0.530604323558004,0.326523884318289
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,30,15,5.51684023494123,0.0629678323074166,NaN,0.517821764267924
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,32,45,5.58735278841876,0.000407893235302735,-136.561857917555,49.0312023042578
ip_dsdi_peak__w_rms__sp_local_median__sc_fwhm,34,25,2.35481370000717,0.000552867428264816,2.09822219102546,13.7813311835109
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,4,25,8.06244370347118,0.118798584194838,1.69984072273832,0.616637976555197
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,6,25,8.00603915807115,0.122264267325776,1.60789051427914,0.496969021670471
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,8,25,7.85061460579741,0.118851761632771,1.4381017816553,0.347502625510989
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,10,25,7.73708119613796,0.101822896954594,1.79786926500635,0.330320657759322
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,12,25,7.58944959696181,0.0788304623579251,1.71478466828612,0.520729784157774
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,14,30,7.60126970671822,0.124701192359837,0.882460573209038,4.04446710325082
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,16,30,7.64528156331271,0.099398653953913,0.869745800540969,4.0270843229197
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,18,30,7.40068234592266,0.0864861551912553,0.833076256080003,12.9080301066311
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,20,30,7.44628935345436,0.0814300845096031,0.710046037292202,4.02877334327456
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,22,25,7.19238059895516,0.0430961878264001,1.43095851905182,0.180421700015974
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,24,25,6.76709591522856,0.0500748615139096,0.947322147276621,0.768336668576859
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,26,20,6.16925405449728,0.0247766959738057,1.71656993325812,0.731365804163265
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,28,20,5.61354498833746,0.0428984469542497,0.790772593676528,0.29003896735393
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,30,15,5.51684023494123,0.0629678323074166,NaN,0.616189141828596
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,32,45,5.58735278841876,0.000407893235302735,5.10146539105374,44.2830863827229
ip_dsdi_peak__w_rms__sp_local_median__sc_rms,34,25,2.35481370000717,0.000552867428264816,NaN,13.332430016186
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,4,25,8.06244370347118,0.118798584194838,1.35275969608624,0.405927718029122
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,6,25,8.00603915807115,0.122264267325776,1.01667639296369,0.332994084136655
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,8,25,7.85061460579741,0.118851761632771,0.476876447609761,0.244787219489806
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,10,25,7.73708119613796,0.101822896954594,0.234986818570552,0.229273607820086
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,12,25,7.58944959696181,0.0788304623579251,3.88173146399991,0.329278953607746
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,14,30,7.60126970671822,0.124701192359837,NaN,0.370832737786176
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,16,30,7.64528156331271,0.099398653953913,NaN,0.311953152351958
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,18,30,7.40068234592266,0.0864861551912553,NaN,0.303440201050516
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,20,30,7.44628935345436,0.0814300845096031,NaN,0.396243180411028
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,22,25,7.19238059895516,0.0430961878264001,1.59202183043006,0.158343849355381
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,24,25,6.76709591522856,0.0500748615139096,0.107224048455958,0.265619383897204
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,26,20,6.16925405449728,0.0247766959738057,2.8210234230857,0.447807798787379
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,28,20,5.61354498833746,0.0428984469542497,NaN,0.262766471167781
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,30,15,5.51684023494123,0.0629678323074166,NaN,0.514621829157691
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,32,45,5.58735278841876,0.000407893235302735,NaN,2.98095089838755
ip_dsdi_peak__w_rms__sp_local_median__sc_asymmetric,34,25,2.35481370000717,0.000552867428264816,NaN,0.787447183067421
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,4,25,15,0.349600045040287,0.712706552092012,0.109655543171617
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,6,25,15,0.341950817738385,0.671556383238424,0.0958959309916591
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,8,25,15,0.311011499245369,0.568430341607585,0.0751800818862163
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,10,25,15,0.265625424732821,1.02861035520093,0.0739226538748635
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,12,25,15,0.232986037937288,0.936544274420388,0.11118355047161
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,14,30,15,0.192544819951381,0.407551079722771,0.124300023545081
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,16,30,15,0.162443432649134,0.345784536679462,0.118429677313268
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,18,30,5,0.142095227831458,0.913035712443865,0.122143782930039
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,20,30,5,0.118297407736058,0.284593563111995,0.168713160209076
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,22,25,5,0.0848252860423066,0.974686375741318,0.0583459854294446
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,24,25,10,0.0930645821294685,0.503299131245162,0.106872368245053
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,26,20,5,0.0732255508855988,0.89779571559849,0.162729945756465
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,28,20,10,0.0809671274875996,0.281127688904793,0.138332806727548
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,30,15,5,0.0879097809338481,NaN,0.166061374805045
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,32,45,5,0.0695147785421419,-0.801306703597932,0.435065257126716
ip_dsdi_peak__w_iqr__sp_max__sc_fwhm,34,25,5,0.00111194952316543,1.04324763176128,0.482389317451226
ip_dsdi_peak__w_iqr__sp_max__sc_rms,4,25,15,0.349600045040287,0.57762770366569,0.112357551998695
ip_dsdi_peak__w_iqr__sp_max__sc_rms,6,25,15,0.341950817738385,0.574900089342108,0.0977829321001545
ip_dsdi_peak__w_iqr__sp_max__sc_rms,8,25,15,0.311011499245369,0.549564664238068,0.0815174514742757
ip_dsdi_peak__w_iqr__sp_max__sc_rms,10,25,15,0.265625424732821,0.689181982834315,0.0762837650587853
ip_dsdi_peak__w_iqr__sp_max__sc_rms,12,25,15,0.232986037937288,0.580194716567786,0.10917363304676
ip_dsdi_peak__w_iqr__sp_max__sc_rms,14,30,15,0.192544819951381,0.571523480701788,0.129174202369348
ip_dsdi_peak__w_iqr__sp_max__sc_rms,16,30,15,0.162443432649134,0.532194872060909,0.123029252374273
ip_dsdi_peak__w_iqr__sp_max__sc_rms,18,30,5,0.142095227831458,0.507051246329993,0.125412027726125
ip_dsdi_peak__w_iqr__sp_max__sc_rms,20,30,5,0.118297407736058,0.488760573278303,0.170722102873264
ip_dsdi_peak__w_iqr__sp_max__sc_rms,22,25,5,0.0848252860423066,0.727010305371529,0.066121960807983
ip_dsdi_peak__w_iqr__sp_max__sc_rms,24,25,10,0.0930645821294685,0.509721574507726,0.0840643326070164
ip_dsdi_peak__w_iqr__sp_max__sc_rms,26,20,5,0.0732255508855988,0.580820913461736,0.116315901862703
ip_dsdi_peak__w_iqr__sp_max__sc_rms,28,20,10,0.0809671274875996,0.418971466758561,0.0818449046701467
ip_dsdi_peak__w_iqr__sp_max__sc_rms,30,15,5,0.0879097809338481,NaN,0.0729385816805309
ip_dsdi_peak__w_iqr__sp_max__sc_rms,32,45,5,0.0695147785421419,0.0299339689600013,0.386387800576733
ip_dsdi_peak__w_iqr__sp_max__sc_rms,34,25,5,0.00111194952316543,NaN,0.320923972332313
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,4,25,15,0.349600045040287,0.459685114263543,0.0666808280273141
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,6,25,15,0.341950817738385,0.363511908277461,0.0511083870942917
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,8,25,15,0.311011499245369,0.182236367520555,0.0336825314447638
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,10,25,15,0.265625424732821,0.0900781189792515,0.0347215428127206
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,12,25,15,0.232986037937288,1.31337778334504,0.0707639449393072
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,14,30,15,0.192544819951381,NaN,0.0984101372481711
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,16,30,15,0.162443432649134,NaN,0.0880808042487867
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,18,30,5,0.142095227831458,NaN,0.0852047954835863
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,20,30,5,0.118297407736058,NaN,0.112973746215794
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,22,25,5,0.0848252860423066,0.808839852231374,0.0805748388919179
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,24,25,10,0.0930645821294685,0.0576935849765417,0.112450135784864
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,26,20,5,0.0732255508855988,0.954525283093846,0.0940030223418468
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,28,20,10,0.0809671274875996,NaN,0.116395682439073
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,30,15,5,0.0879097809338481,NaN,0.130180246436572
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,32,45,5,0.0695147785421419,NaN,0.388642054436141
ip_dsdi_peak__w_iqr__sp_max__sc_asymmetric,34,25,5,0.00111194952316543,NaN,0.394185907253682
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,4,25,15,0.124558210271374,2.0003678775492,0.532670413130139
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,6,25,15,0.126867832987705,1.81006681518763,0.43865438546466
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,8,25,15,0.119578039470771,1.47843511686898,0.332660257661007
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,10,25,15,0.102825566074505,2.65717051620073,0.320387832628107
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,12,25,15,0.0809924112591753,2.69410104548948,0.520417595089583
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,14,30,15,0.125530790084027,0.625120332738165,2.141011024762
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,16,30,15,0.103900666809646,0.54061661796753,2.1238079038222
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,18,30,5,0.090491434592689,1.43370494856151,16.2897078339656
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,20,30,5,0.0804360618787174,0.418552077117852,2.12566527987008
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,22,25,5,0.0470319560319417,1.75791222818047,0.207105952771438
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,24,25,10,0.0534369245979022,0.876534787282542,0.494019947992205
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,26,20,5,0.0328736899923051,1.99982374576198,0.544167143843432
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,28,20,10,0.0462659949690635,0.491983398240302,0.491120901312716
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,30,15,5,0.0629678323074166,NaN,0.632477154889921
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,32,45,5,0.000407893235302735,-136.561857917555,49.1944337674659
ip_dsdi_peak__w_iqr__sp_local_avg__sc_fwhm,34,25,5,0.00030952965965063,3.74774652609952,14.0347153560038
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,4,25,15,0.124558210271374,1.621239344866,0.540303225115698
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,6,25,15,0.126867832987705,1.54954609879287,0.443792348799822
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,8,25,15,0.119578039470771,1.42936722255543,0.345358978914891
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,10,25,15,0.102825566074505,1.78033794412499,0.320389545192972
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,12,25,15,0.0809924112591753,1.66901153013842,0.481669266791353
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,14,30,15,0.125530790084027,0.876628639205183,3.98826837718019
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,16,30,15,0.103900666809646,0.832059740427136,3.97402125385074
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,18,30,5,0.090491434592689,0.796203117939143,12.8176523171618
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,20,30,5,0.0804360618787174,0.718820731298274,3.97138375003277
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,22,25,5,0.0470319560319417,1.31121182939877,0.225292310917454
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,24,25,10,0.0534369245979022,0.887719974360173,0.758115964331158
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,26,20,5,0.0328736899923051,1.29376809734678,0.305347409410327
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,28,20,10,0.0462659949690635,0.733214884612124,0.346023306494334
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,30,15,5,0.0629678323074166,NaN,0.609075413778091
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,32,45,5,0.000407893235302735,5.10146539105374,44.4162513588917
ip_dsdi_peak__w_iqr__sp_local_avg__sc_rms,34,25,5,0.00030952965965063,NaN,13.6020627357592
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,4,25,15,0.124558210271374,1.29020749656531,0.369533603161153
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,6,25,15,0.126867832987705,0.979784957036076,0.312034833381418
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,8,25,15,0.119578039470771,0.473980056291623,0.248202413497737
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,10,25,15,0.102825566074505,0.232695423195242,0.23260903447333
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,12,25,15,0.0809924112591753,3.77811552093719,0.316454305784688
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,14,30,15,0.125530790084027,NaN,0.392084289875401
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,16,30,15,0.103900666809646,NaN,0.367828473687306
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,18,30,5,0.090491434592689,NaN,0.360389183209688
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,20,30,5,0.0804360618787174,NaN,0.418419010412026
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,22,25,5,0.0470319560319417,1.45879690356376,0.23131210695384
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,24,25,10,0.0534369245979022,0.100477888983971,0.391510995275434
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,26,20,5,0.0328736899923051,2.12618783304034,0.413577322383679
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,28,20,10,0.0462659949690635,NaN,0.395705151391959
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,30,15,5,0.0629678323074166,NaN,0.598718095179518
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,32,45,5,0.000407893235302735,NaN,3.11838402989307
ip_dsdi_peak__w_iqr__sp_local_avg__sc_asymmetric,34,25,5,0.00030952965965063,NaN,1.45512902763301
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,4,25,15,0.118798584194838,2.09735027063312,0.605521821298951
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,6,25,15,0.122264267325776,1.87822050897285,0.488851446232062
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,8,25,15,0.118851761632771,1.48746951943526,0.331344058085965
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,10,25,15,0.101822896954594,2.68333617149652,0.322810677373544
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,12,25,15,0.0788304623579251,2.76798756880717,0.537001051806865
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,14,30,15,0.124701192359837,0.629279061260088,2.19632377725431
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,16,30,15,0.099398653953913,0.56510249244669,2.17352595189366
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,18,30,5,0.0864861551912553,1.50010157453602,16.3986091317872
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,20,30,5,0.0814300845096031,0.413442783183491,2.18322146505573
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,22,25,5,0.0430961878264001,1.91845392350803,0.148775365658553
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,24,25,10,0.0500748615139096,0.935385978500302,0.426745060819127
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,26,20,5,0.0247766959738057,2.65336370623964,0.697350792817514
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,28,20,10,0.0428984469542497,0.530604323558004,0.326523884318289
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,30,15,5,0.0629678323074166,NaN,0.517821764267924
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,32,45,5,0.000407893235302735,-136.561857917555,49.0312023042578
ip_dsdi_peak__w_iqr__sp_local_median__sc_fwhm,34,25,5,0.000552867428264816,2.09822219102546,13.7813311835109
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,4,25,15,0.118798584194838,1.69984072273832,0.616637976555197
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,6,25,15,0.122264267325776,1.60789051427914,0.496969021670471
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,8,25,15,0.118851761632771,1.4381017816553,0.347502625510989
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,10,25,15,0.101822896954594,1.79786926500635,0.330320657759322
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,12,25,15,0.0788304623579251,1.71478466828612,0.520729784157774
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,14,30,15,0.124701192359837,0.882460573209038,4.04446710325082
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,16,30,15,0.099398653953913,0.869745800540969,4.0270843229197
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,18,30,5,0.0864861551912553,0.833076256080003,12.9080301066311
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,20,30,5,0.0814300845096031,0.710046037292202,4.02877334327456
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,22,25,5,0.0430961878264001,1.43095851905182,0.180421700015974
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,24,25,10,0.0500748615139096,0.947322147276621,0.768336668576859
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,26,20,5,0.0247766959738057,1.71656993325812,0.731365804163265
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,28,20,10,0.0428984469542497,0.790772593676528,0.29003896735393
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,30,15,5,0.0629678323074166,NaN,0.616189141828596
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,32,45,5,0.000407893235302735,5.10146539105374,44.2830863827229
ip_dsdi_peak__w_iqr__sp_local_median__sc_rms,34,25,5,0.000552867428264816,NaN,13.332430016186
ip_dsdi_peak__w_iqr__sp_local_median__sc_asymmetric,4,25,15,0.118798584194838,1.35275969608624,0.406025998462978
ip_dsdi_peak__w_iqr__sp_local_median__sc_asymmetric,6,25,15,0.122264267325776,1.01667639296369,0.333113883279483
ip_dsdi_peak__w_iqr__sp_local_median__sc_asymmetric,8,25,15,0.118851761632771,0.476876447609761,0.244950162255669
